
=========================== Device: cuda:2, NVIDIA GeForce RTX 3090 ===========================

=========================== Random Seed: 777 ===========================

=========================== Training ===========================
[2023/04/01 22:17:47] 	 epoch : 001/300 	 Epoch loss:1474.397588 	 Accuracy: 0.0889
[2023/04/02 01:32:43] 	 epoch : 052/300 	 Epoch loss:634.819833 	 Accuracy: 0.5535
[2023/04/02 01:36:29] 	 epoch : 053/300 	 Epoch loss:629.439116 	 Accuracy: 0.5543
[2023/04/02 01:40:14] 	 epoch : 054/300 	 Epoch loss:625.165430 	 Accuracy: 0.5588
[2023/04/02 01:44:00] 	 epoch : 055/300 	 Epoch loss:617.652092 	 Accuracy: 0.5650
[2023/04/02 01:47:45] 	 epoch : 056/300 	 Epoch loss:613.094588 	 Accuracy: 0.5669
[2023/04/02 01:51:30] 	 epoch : 057/300 	 Epoch loss:608.225528 	 Accuracy: 0.5672
[2023/04/02 01:55:16] 	 epoch : 058/300 	 Epoch loss:602.096655 	 Accuracy: 0.5735
[2023/04/02 01:59:01] 	 epoch : 059/300 	 Epoch loss:597.694765 	 Accuracy: 0.5763
[2023/04/02 02:02:45] 	 epoch : 060/300 	 Epoch loss:591.867385 	 Accuracy: 0.5796
[2023/04/02 02:03:26] 	 ##### Accuracy on validation set: 0.6488 #####
[2023/04/02 02:03:26] 	 ##### Best accuracy so far: 0.6333  =>  saving model... #####
[2023/04/02 02:07:06] 	 epoch : 061/300 	 Epoch loss:587.177370 	 Accuracy: 0.5837
[2023/04/02 02:10:51] 	 epoch : 062/300 	 Epoch loss:581.226537 	 Accuracy: 0.5879
[2023/04/02 02:14:36] 	 epoch : 063/300 	 Epoch loss:577.443673 	 Accuracy: 0.5914
[2023/04/02 02:18:22] 	 epoch : 064/300 	 Epoch loss:570.873729 	 Accuracy: 0.5926
[2023/04/02 02:22:07] 	 epoch : 065/300 	 Epoch loss:565.525691 	 Accuracy: 0.5961
[2023/04/02 02:25:52] 	 epoch : 066/300 	 Epoch loss:562.983930 	 Accuracy: 0.5973
[2023/04/02 02:29:37] 	 epoch : 067/300 	 Epoch loss:557.897751 	 Accuracy: 0.6033
[2023/04/02 02:33:22] 	 epoch : 068/300 	 Epoch loss:552.369705 	 Accuracy: 0.6067
[2023/04/02 02:37:07] 	 epoch : 069/300 	 Epoch loss:546.521849 	 Accuracy: 0.6114
[2023/04/02 02:40:51] 	 epoch : 070/300 	 Epoch loss:542.482043 	 Accuracy: 0.6094
[2023/04/02 02:41:33] 	 ##### Accuracy on validation set: 0.6515 #####
[2023/04/02 02:41:33] 	 ##### Best accuracy so far: 0.6488  =>  saving model... #####
[2023/04/02 02:45:12] 	 epoch : 071/300 	 Epoch loss:535.141629 	 Accuracy: 0.6188
[2023/04/02 02:48:57] 	 epoch : 072/300 	 Epoch loss:532.447101 	 Accuracy: 0.6208
[2023/04/02 02:52:42] 	 epoch : 073/300 	 Epoch loss:528.080707 	 Accuracy: 0.6221
[2023/04/02 02:56:27] 	 epoch : 074/300 	 Epoch loss:524.615430 	 Accuracy: 0.6241
[2023/04/02 03:00:13] 	 epoch : 075/300 	 Epoch loss:517.689734 	 Accuracy: 0.6320
[2023/04/02 03:03:58] 	 epoch : 076/300 	 Epoch loss:514.253864 	 Accuracy: 0.6347
[2023/04/02 03:07:43] 	 epoch : 077/300 	 Epoch loss:509.782275 	 Accuracy: 0.6347
[2023/04/02 03:11:29] 	 epoch : 078/300 	 Epoch loss:505.370434 	 Accuracy: 0.6379
[2023/04/02 03:15:14] 	 epoch : 079/300 	 Epoch loss:500.159204 	 Accuracy: 0.6440
[2023/04/02 03:18:57] 	 epoch : 080/300 	 Epoch loss:496.493427 	 Accuracy: 0.6456
[2023/04/02 03:19:40] 	 ##### Accuracy on validation set: 0.6557 #####
[2023/04/02 03:19:40] 	 ##### Best accuracy so far: 0.6515  =>  saving model... #####
[2023/04/02 03:23:18] 	 epoch : 081/300 	 Epoch loss:492.541180 	 Accuracy: 0.6473
[2023/04/02 03:27:03] 	 epoch : 082/300 	 Epoch loss:488.309623 	 Accuracy: 0.6513
[2023/04/02 03:30:49] 	 epoch : 083/300 	 Epoch loss:482.919628 	 Accuracy: 0.6536
[2023/04/02 03:34:34] 	 epoch : 084/300 	 Epoch loss:478.839523 	 Accuracy: 0.6570
[2023/04/02 03:38:19] 	 epoch : 085/300 	 Epoch loss:475.312860 	 Accuracy: 0.6601
[2023/04/02 03:42:05] 	 epoch : 086/300 	 Epoch loss:469.858478 	 Accuracy: 0.6656
[2023/04/02 03:45:50] 	 epoch : 087/300 	 Epoch loss:468.032877 	 Accuracy: 0.6640
[2023/04/02 03:49:35] 	 epoch : 088/300 	 Epoch loss:461.716679 	 Accuracy: 0.6710
[2023/04/02 03:53:20] 	 epoch : 089/300 	 Epoch loss:457.051239 	 Accuracy: 0.6709
[2023/04/02 03:57:04] 	 epoch : 090/300 	 Epoch loss:454.560997 	 Accuracy: 0.6733
[2023/04/02 03:57:46] 	 ##### Accuracy on validation set: 0.6567 #####
[2023/04/02 03:57:46] 	 ##### Best accuracy so far: 0.6557  =>  saving model... #####
[2023/04/02 04:01:23] 	 epoch : 091/300 	 Epoch loss:448.962125 	 Accuracy: 0.6782
[2023/04/02 04:05:09] 	 epoch : 092/300 	 Epoch loss:446.256969 	 Accuracy: 0.6798
[2023/04/02 04:08:54] 	 epoch : 093/300 	 Epoch loss:441.158957 	 Accuracy: 0.6837
[2023/04/02 04:12:40] 	 epoch : 094/300 	 Epoch loss:437.319729 	 Accuracy: 0.6877
[2023/04/02 04:16:25] 	 epoch : 095/300 	 Epoch loss:433.706147 	 Accuracy: 0.6902
[2023/04/02 04:20:11] 	 epoch : 096/300 	 Epoch loss:427.717425 	 Accuracy: 0.6947
[2023/04/02 04:23:56] 	 epoch : 097/300 	 Epoch loss:424.895727 	 Accuracy: 0.6961
[2023/04/02 04:27:41] 	 epoch : 098/300 	 Epoch loss:419.025805 	 Accuracy: 0.7009
[2023/04/02 04:31:27] 	 epoch : 099/300 	 Epoch loss:415.119190 	 Accuracy: 0.7041
[2023/04/02 04:35:10] 	 epoch : 100/300 	 Epoch loss:412.485676 	 Accuracy: 0.7048
[2023/04/02 04:35:55] 	 ##### Accuracy on validation set: 0.6691 #####
[2023/04/02 04:35:55] 	 ##### Best accuracy so far: 0.6567  =>  saving model... #####
[2023/04/02 04:39:32] 	 epoch : 101/300 	 Epoch loss:409.817391 	 Accuracy: 0.7073
[2023/04/02 04:43:18] 	 epoch : 102/300 	 Epoch loss:404.094781 	 Accuracy: 0.7149
[2023/04/02 04:47:03] 	 epoch : 103/300 	 Epoch loss:400.718807 	 Accuracy: 0.7147
[2023/04/02 04:50:48] 	 epoch : 104/300 	 Epoch loss:397.285383 	 Accuracy: 0.7164
[2023/04/02 04:54:33] 	 epoch : 105/300 	 Epoch loss:393.016792 	 Accuracy: 0.7183
[2023/04/02 04:58:18] 	 epoch : 106/300 	 Epoch loss:389.253294 	 Accuracy: 0.7229
[2023/04/02 05:02:04] 	 epoch : 107/300 	 Epoch loss:385.097754 	 Accuracy: 0.7277
[2023/04/02 05:05:49] 	 epoch : 108/300 	 Epoch loss:382.032774 	 Accuracy: 0.7281
[2023/04/02 05:09:34] 	 epoch : 109/300 	 Epoch loss:376.335701 	 Accuracy: 0.7319
[2023/04/02 05:13:17] 	 epoch : 110/300 	 Epoch loss:374.546741 	 Accuracy: 0.7330
[2023/04/02 05:14:04] 	 ##### Accuracy on validation set: 0.6771 #####
[2023/04/02 05:14:04] 	 ##### Best accuracy so far: 0.6691  =>  saving model... #####
[2023/04/02 05:17:40] 	 epoch : 111/300 	 Epoch loss:370.128453 	 Accuracy: 0.7366
[2023/04/02 05:21:25] 	 epoch : 112/300 	 Epoch loss:366.635696 	 Accuracy: 0.7428
[2023/04/02 05:25:10] 	 epoch : 113/300 	 Epoch loss:362.387367 	 Accuracy: 0.7432
[2023/04/02 05:28:56] 	 epoch : 114/300 	 Epoch loss:359.622593 	 Accuracy: 0.7446
[2023/04/02 05:32:41] 	 epoch : 115/300 	 Epoch loss:354.138072 	 Accuracy: 0.7498
[2023/04/02 05:36:27] 	 epoch : 116/300 	 Epoch loss:351.143974 	 Accuracy: 0.7527
[2023/04/02 05:40:12] 	 epoch : 117/300 	 Epoch loss:344.932807 	 Accuracy: 0.7585
[2023/04/02 05:43:57] 	 epoch : 118/300 	 Epoch loss:342.007613 	 Accuracy: 0.7597
[2023/04/02 05:47:43] 	 epoch : 119/300 	 Epoch loss:339.277532 	 Accuracy: 0.7602
[2023/04/02 05:51:26] 	 epoch : 120/300 	 Epoch loss:333.987117 	 Accuracy: 0.7665
[2023/04/02 05:52:12] 	 ##### Accuracy on validation set: 0.6666 #####
[2023/04/02 05:52:12] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 05:55:48] 	 epoch : 121/300 	 Epoch loss:329.625813 	 Accuracy: 0.7685
[2023/04/02 05:59:33] 	 epoch : 122/300 	 Epoch loss:327.646711 	 Accuracy: 0.7718
[2023/04/02 06:03:18] 	 epoch : 123/300 	 Epoch loss:323.237101 	 Accuracy: 0.7732
[2023/04/02 06:07:04] 	 epoch : 124/300 	 Epoch loss:320.790043 	 Accuracy: 0.7774
[2023/04/02 06:10:49] 	 epoch : 125/300 	 Epoch loss:315.709743 	 Accuracy: 0.7814
[2023/04/02 06:14:33] 	 epoch : 126/300 	 Epoch loss:313.855459 	 Accuracy: 0.7810
[2023/04/02 06:18:18] 	 epoch : 127/300 	 Epoch loss:308.900350 	 Accuracy: 0.7859
[2023/04/02 06:22:03] 	 epoch : 128/300 	 Epoch loss:306.084447 	 Accuracy: 0.7874
[2023/04/02 06:25:48] 	 epoch : 129/300 	 Epoch loss:301.501540 	 Accuracy: 0.7911
[2023/04/02 06:29:30] 	 epoch : 130/300 	 Epoch loss:299.331736 	 Accuracy: 0.7943
[2023/04/02 06:30:17] 	 ##### Accuracy on validation set: 0.6554 #####
[2023/04/02 06:30:17] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 06:33:53] 	 epoch : 131/300 	 Epoch loss:295.978454 	 Accuracy: 0.7965
[2023/04/02 06:37:38] 	 epoch : 132/300 	 Epoch loss:291.555624 	 Accuracy: 0.7993
[2023/04/02 06:41:23] 	 epoch : 133/300 	 Epoch loss:286.732174 	 Accuracy: 0.8029
[2023/04/02 06:45:08] 	 epoch : 134/300 	 Epoch loss:284.933977 	 Accuracy: 0.8042
[2023/04/02 06:48:53] 	 epoch : 135/300 	 Epoch loss:280.513125 	 Accuracy: 0.8074
[2023/04/02 06:52:38] 	 epoch : 136/300 	 Epoch loss:277.931907 	 Accuracy: 0.8122
[2023/04/02 06:56:24] 	 epoch : 137/300 	 Epoch loss:272.729375 	 Accuracy: 0.8146
[2023/04/02 07:00:10] 	 epoch : 138/300 	 Epoch loss:269.786468 	 Accuracy: 0.8156
[2023/04/02 07:03:56] 	 epoch : 139/300 	 Epoch loss:265.946309 	 Accuracy: 0.8180
[2023/04/02 07:07:39] 	 epoch : 140/300 	 Epoch loss:264.963988 	 Accuracy: 0.8210
[2023/04/02 07:08:25] 	 ##### Accuracy on validation set: 0.6689 #####
[2023/04/02 07:08:25] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 07:12:03] 	 epoch : 141/300 	 Epoch loss:260.221384 	 Accuracy: 0.8239
[2023/04/02 07:15:48] 	 epoch : 142/300 	 Epoch loss:255.455485 	 Accuracy: 0.8272
[2023/04/02 07:19:34] 	 epoch : 143/300 	 Epoch loss:251.686504 	 Accuracy: 0.8323
[2023/04/02 07:23:19] 	 epoch : 144/300 	 Epoch loss:250.312680 	 Accuracy: 0.8331
[2023/04/02 07:27:05] 	 epoch : 145/300 	 Epoch loss:245.061781 	 Accuracy: 0.8359
[2023/04/02 07:30:51] 	 epoch : 146/300 	 Epoch loss:243.457027 	 Accuracy: 0.8389
[2023/04/02 07:34:36] 	 epoch : 147/300 	 Epoch loss:239.256406 	 Accuracy: 0.8408
[2023/04/02 07:38:22] 	 epoch : 148/300 	 Epoch loss:234.898012 	 Accuracy: 0.8458
[2023/04/02 07:42:07] 	 epoch : 149/300 	 Epoch loss:233.164908 	 Accuracy: 0.8457
[2023/04/02 07:45:49] 	 epoch : 150/300 	 Epoch loss:229.903052 	 Accuracy: 0.8498
[2023/04/02 07:46:36] 	 ##### Accuracy on validation set: 0.6714 #####
[2023/04/02 07:46:36] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 07:50:13] 	 epoch : 151/300 	 Epoch loss:226.948241 	 Accuracy: 0.8507
[2023/04/02 07:53:59] 	 epoch : 152/300 	 Epoch loss:224.568690 	 Accuracy: 0.8526
[2023/04/02 07:57:44] 	 epoch : 153/300 	 Epoch loss:220.344362 	 Accuracy: 0.8572
[2023/04/02 08:01:30] 	 epoch : 154/300 	 Epoch loss:217.637506 	 Accuracy: 0.8610
[2023/04/02 08:05:15] 	 epoch : 155/300 	 Epoch loss:214.890114 	 Accuracy: 0.8607
[2023/04/02 08:09:00] 	 epoch : 156/300 	 Epoch loss:209.518160 	 Accuracy: 0.8658
[2023/04/02 08:12:46] 	 epoch : 157/300 	 Epoch loss:208.528535 	 Accuracy: 0.8654
[2023/04/02 08:16:31] 	 epoch : 158/300 	 Epoch loss:203.265345 	 Accuracy: 0.8705
[2023/04/02 08:20:17] 	 epoch : 159/300 	 Epoch loss:202.231222 	 Accuracy: 0.8730
[2023/04/02 08:23:59] 	 epoch : 160/300 	 Epoch loss:199.930360 	 Accuracy: 0.8722
[2023/04/02 08:24:45] 	 ##### Accuracy on validation set: 0.6661 #####
[2023/04/02 08:24:45] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 08:28:23] 	 epoch : 161/300 	 Epoch loss:196.503775 	 Accuracy: 0.8767
[2023/04/02 08:32:09] 	 epoch : 162/300 	 Epoch loss:194.531547 	 Accuracy: 0.8764
[2023/04/02 08:35:55] 	 epoch : 163/300 	 Epoch loss:188.602486 	 Accuracy: 0.8820
[2023/04/02 08:39:40] 	 epoch : 164/300 	 Epoch loss:186.760400 	 Accuracy: 0.8856
[2023/04/02 08:43:26] 	 epoch : 165/300 	 Epoch loss:183.825405 	 Accuracy: 0.8872
[2023/04/02 08:47:11] 	 epoch : 166/300 	 Epoch loss:178.310693 	 Accuracy: 0.8917
[2023/04/02 08:50:57] 	 epoch : 167/300 	 Epoch loss:176.853253 	 Accuracy: 0.8922
[2023/04/02 08:54:42] 	 epoch : 168/300 	 Epoch loss:175.768961 	 Accuracy: 0.8933
[2023/04/02 08:58:28] 	 epoch : 169/300 	 Epoch loss:172.606273 	 Accuracy: 0.8960
[2023/04/02 09:02:10] 	 epoch : 170/300 	 Epoch loss:170.013287 	 Accuracy: 0.8974
[2023/04/02 09:02:55] 	 ##### Accuracy on validation set: 0.6598 #####
[2023/04/02 09:02:55] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 09:06:34] 	 epoch : 171/300 	 Epoch loss:167.126102 	 Accuracy: 0.8987
[2023/04/02 09:10:20] 	 epoch : 172/300 	 Epoch loss:163.891359 	 Accuracy: 0.9038
[2023/04/02 09:14:05] 	 epoch : 173/300 	 Epoch loss:163.733255 	 Accuracy: 0.9041
[2023/04/02 09:17:51] 	 epoch : 174/300 	 Epoch loss:158.327773 	 Accuracy: 0.9070
[2023/04/02 09:21:36] 	 epoch : 175/300 	 Epoch loss:156.705301 	 Accuracy: 0.9082
[2023/04/02 09:25:22] 	 epoch : 176/300 	 Epoch loss:153.730740 	 Accuracy: 0.9109
[2023/04/02 09:29:07] 	 epoch : 177/300 	 Epoch loss:151.712544 	 Accuracy: 0.9127
[2023/04/02 09:32:53] 	 epoch : 178/300 	 Epoch loss:149.390897 	 Accuracy: 0.9155
[2023/04/02 09:36:38] 	 epoch : 179/300 	 Epoch loss:147.534740 	 Accuracy: 0.9161
[2023/04/02 09:40:20] 	 epoch : 180/300 	 Epoch loss:144.894928 	 Accuracy: 0.9168
[2023/04/02 09:41:05] 	 ##### Accuracy on validation set: 0.6524 #####
[2023/04/02 09:41:05] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 09:44:44] 	 epoch : 181/300 	 Epoch loss:138.703521 	 Accuracy: 0.9239
[2023/04/02 09:48:30] 	 epoch : 182/300 	 Epoch loss:140.030973 	 Accuracy: 0.9218
[2023/04/02 09:52:15] 	 epoch : 183/300 	 Epoch loss:135.781358 	 Accuracy: 0.9266
[2023/04/02 09:56:01] 	 epoch : 184/300 	 Epoch loss:132.453198 	 Accuracy: 0.9295
[2023/04/02 09:59:46] 	 epoch : 185/300 	 Epoch loss:131.745125 	 Accuracy: 0.9299
[2023/04/02 10:03:31] 	 epoch : 186/300 	 Epoch loss:130.142995 	 Accuracy: 0.9304
[2023/04/02 10:07:17] 	 epoch : 187/300 	 Epoch loss:127.215232 	 Accuracy: 0.9326
[2023/04/02 10:11:02] 	 epoch : 188/300 	 Epoch loss:123.716271 	 Accuracy: 0.9341
[2023/04/02 10:14:48] 	 epoch : 189/300 	 Epoch loss:121.977716 	 Accuracy: 0.9360
[2023/04/02 10:18:29] 	 epoch : 190/300 	 Epoch loss:120.338743 	 Accuracy: 0.9379
[2023/04/02 10:19:13] 	 ##### Accuracy on validation set: 0.6464 #####
[2023/04/02 10:19:13] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 10:22:54] 	 epoch : 191/300 	 Epoch loss:119.464273 	 Accuracy: 0.9382
[2023/04/02 10:26:40] 	 epoch : 192/300 	 Epoch loss:115.800339 	 Accuracy: 0.9417
[2023/04/02 10:30:25] 	 epoch : 193/300 	 Epoch loss:113.234178 	 Accuracy: 0.9427
[2023/04/02 10:34:11] 	 epoch : 194/300 	 Epoch loss:111.163781 	 Accuracy: 0.9459
[2023/04/02 10:37:56] 	 epoch : 195/300 	 Epoch loss:109.603408 	 Accuracy: 0.9468
[2023/04/02 10:41:42] 	 epoch : 196/300 	 Epoch loss:107.624104 	 Accuracy: 0.9463
[2023/04/02 10:45:27] 	 epoch : 197/300 	 Epoch loss:107.689639 	 Accuracy: 0.9461
[2023/04/02 10:49:12] 	 epoch : 198/300 	 Epoch loss:101.773862 	 Accuracy: 0.9528
[2023/04/02 10:52:58] 	 epoch : 199/300 	 Epoch loss:101.836082 	 Accuracy: 0.9515
[2023/04/02 10:56:39] 	 epoch : 200/300 	 Epoch loss:99.191921 	 Accuracy: 0.9544
[2023/04/02 10:57:23] 	 ##### Accuracy on validation set: 0.6402 #####
[2023/04/02 10:57:23] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 11:01:04] 	 epoch : 201/300 	 Epoch loss:97.223732 	 Accuracy: 0.9536
[2023/04/02 11:04:50] 	 epoch : 202/300 	 Epoch loss:96.420918 	 Accuracy: 0.9554
[2023/04/02 11:08:35] 	 epoch : 203/300 	 Epoch loss:94.863070 	 Accuracy: 0.9574
[2023/04/02 11:12:21] 	 epoch : 204/300 	 Epoch loss:92.232627 	 Accuracy: 0.9601
[2023/04/02 11:16:06] 	 epoch : 205/300 	 Epoch loss:90.356637 	 Accuracy: 0.9597
[2023/04/02 11:19:52] 	 epoch : 206/300 	 Epoch loss:90.821760 	 Accuracy: 0.9604
[2023/04/02 11:23:37] 	 epoch : 207/300 	 Epoch loss:87.775712 	 Accuracy: 0.9621
[2023/04/02 11:27:23] 	 epoch : 208/300 	 Epoch loss:84.341389 	 Accuracy: 0.9653
[2023/04/02 11:31:08] 	 epoch : 209/300 	 Epoch loss:83.590353 	 Accuracy: 0.9661
[2023/04/02 11:34:49] 	 epoch : 210/300 	 Epoch loss:83.976344 	 Accuracy: 0.9649
[2023/04/02 11:35:33] 	 ##### Accuracy on validation set: 0.6528 #####
[2023/04/02 11:35:33] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 11:39:14] 	 epoch : 211/300 	 Epoch loss:80.599909 	 Accuracy: 0.9669
[2023/04/02 11:43:00] 	 epoch : 212/300 	 Epoch loss:78.798374 	 Accuracy: 0.9680
[2023/04/02 11:46:46] 	 epoch : 213/300 	 Epoch loss:79.295067 	 Accuracy: 0.9673
[2023/04/02 11:50:31] 	 epoch : 214/300 	 Epoch loss:76.525923 	 Accuracy: 0.9690
[2023/04/02 11:54:17] 	 epoch : 215/300 	 Epoch loss:74.575546 	 Accuracy: 0.9700
[2023/04/02 11:58:03] 	 epoch : 216/300 	 Epoch loss:72.675464 	 Accuracy: 0.9723
[2023/04/02 12:01:48] 	 epoch : 217/300 	 Epoch loss:73.526455 	 Accuracy: 0.9712
[2023/04/02 12:05:34] 	 epoch : 218/300 	 Epoch loss:69.878564 	 Accuracy: 0.9746
[2023/04/02 12:09:19] 	 epoch : 219/300 	 Epoch loss:70.194436 	 Accuracy: 0.9736
[2023/04/02 12:12:59] 	 epoch : 220/300 	 Epoch loss:68.714120 	 Accuracy: 0.9754
[2023/04/02 12:13:43] 	 ##### Accuracy on validation set: 0.6499 #####
[2023/04/02 12:13:43] 	 ##### Best accuracy so far: 0.6771 #####
[2023/04/02 12:17:25] 	 epoch : 221/300 	 Epoch loss:65.462738 	 Accuracy: 0.9776
